leaf_id,depth,leaf_weight,feature,path_gain,coef_abs,leaf_score,weighted_contribution,seed
0,1,0.3032258064516129,VIAL_NUMBER,0.0,0.0,0.0,0.0,2
1,1,0.6967741935483871,AGE,0.16370558375634517,0.4404964524148908,0.5105578875444218,0.3557435603535326,2
1,1,0.6967741935483871,AJCC_NODES_PATHOLOGIC_PN,0.0,0.1949999163391215,0.0046737883508332755,0.003256575108967702,2
1,1,0.6967741935483871,AJCC_STAGING_EDITION,0.0,0.14139995028758037,0.0033890960204987063,0.002361434646541034,2
1,1,0.6967741935483871,DAYS_TO_COLLECTION,0.0,1.4205492429165882,0.03404794539389539,0.023723729693810983,2
1,1,0.6967741935483871,FORM_COMPLETION_DATE,0.0,0.044399780901228925,0.0010641808604411238,0.0007414937608234927,2
1,1,0.6967741935483871,FRACTION_GENOME_ALTERED,0.0,0.3325907384571848,0.007971586594390586,0.005554395820607634,2
1,1,0.6967741935483871,ICD_10,0.0,0.27991457423451377,0.006709036090100409,0.004674683211166737,2
1,1,0.6967741935483871,ICD_O_3_HISTOLOGY,0.0,0.2719980897140756,0.006519292556739964,0.004542474813728491,2
1,1,0.6967741935483871,ICD_O_3_SITE,0.0,0.1486795138500547,0.0035635737331879457,0.002483006214092246,2
1,1,0.6967741935483871,INITIAL_PATHOLOGIC_DX_YEAR,0.0,1.914504475628683,0.045887141306513134,0.03197297587808657,2
1,1,0.6967741935483871,OS_MONTHS,0.0,3.0969947956811823,0.07422925337810532,0.05172102816022822,2
1,1,0.6967741935483871,SAMPLE_INITIAL_WEIGHT,0.0,0.16037581785706623,0.0038439125684144493,0.0026783390799274874,2
1,1,0.6967741935483871,SUBMITTED_TUMOR_DX_DAYS_TO,0.0,0.40737786856877795,0.009764096171163625,0.006803370235391429,2
1,1,0.6967741935483871,TISSUE_SOURCE_SITE,0.0,0.048668347682885985,0.0011664905335599944,0.0008127805008030929,2
1,1,0.6967741935483871,TUMOR_SITE,0.0,0.183313534318227,0.004393687327314599,0.0030614079441933983,2
1,1,0.6967741935483871,ETHNICITY,0.0,0.030401751106379143,0.000728673903217571,0.0005077211712741786,2
1,1,0.6967741935483871,HISTORY_NEOADJUVANT_TRTYN,0.0,0.5198325526510452,0.012459427545287356,0.008681407579942157,2
1,1,0.6967741935483871,HISTORY_OTHER_MALIGNANCY,0.0,0.04982761513133222,0.001194276036229778,0.0008321407220181679,2
1,1,0.6967741935483871,NEW_TUMOR_EVENT_AFTER_INITIAL_TREATMENT,0.0,0.48555851364259245,0.011637942042826276,0.008109017681453147,2
1,1,0.6967741935483871,OCT_EMBEDDED,0.0,0.14157967106226188,0.003393403596003756,0.002364436053989714,2
1,1,0.6967741935483871,PRIMARY_MELANOMA_KNOWN_DX,0.0,1.580938906223127,0.03789218981219814,0.02640229999817677,2
1,1,0.6967741935483871,PROSPECTIVE_COLLECTION,0.0,0.7762195181762437,0.01860455024725417,0.01296317049486097,2
1,1,0.6967741935483871,RACE,0.0,0.4520811411382294,0.010835551167153845,0.007549932426145905,2
1,1,0.6967741935483871,RADIATION_TREATMENT_ADJUVANT,0.0,0.7752933664999074,0.018582352099699904,0.01294770339850058,2
1,1,0.6967741935483871,RETROSPECTIVE_COLLECTION,0.0,0.2659638789217376,0.006374663653111848,0.004441701126039223,2
1,1,0.6967741935483871,SAMPLE_COUNT,0.0,1.6966473958780408,0.040665508904813324,0.02833467717238606,2
1,1,0.6967741935483871,SAMPLE_TYPE,0.0,0.292235514778221,0.007004346311076823,0.004880447752234174,2
1,1,0.6967741935483871,SAMPLE_TYPE_ID,0.0,0.7654064119658402,0.018345380034305893,0.012782587378742171,2
1,1,0.6967741935483871,SEX,0.0,0.6075697947064282,0.014562327421098328,0.010146653945023352,2
1,1,0.6967741935483871,VIAL_NUMBER,0.0,3.3351935747686703,0.07993843879614264,0.05569904122569939,2
0,1,0.3,AGE,0.1997041420118343,0.6752402830419539,0.506287242898281,0.15188617286948428,3
0,1,0.3,AJCC_NODES_PATHOLOGIC_PN,0.0,0.2503611380517963,0.002331142449218923,0.0006993427347656768,3
0,1,0.3,AJCC_STAGING_EDITION,0.0,0.7497281729506781,0.0069808085349855374,0.0020942425604956612,3
0,1,0.3,DAYS_TO_COLLECTION,0.0,1.3319666003681192,0.012402100051237014,0.003720630015371104,3
0,1,0.3,FORM_COMPLETION_DATE,0.0,0.7454303152251688,0.0069407906685442795,0.0020822372005632837,3
0,1,0.3,FRACTION_GENOME_ALTERED,0.0,1.097525689555215,0.010219192738695392,0.003065757821608617,3
0,1,0.3,ICD_10,0.0,0.14578034862551398,0.001357378232050383,0.0004072134696151149,3
0,1,0.3,ICD_O_3_HISTOLOGY,0.0,0.001934243821898122,1.8009975172078457e-05,5.402992551623537e-06,3
0,1,0.3,ICD_O_3_SITE,0.0,0.4256542830956522,0.00396331785251287,0.001188995355753861,3
0,1,0.3,INITIAL_PATHOLOGIC_DX_YEAR,0.0,3.402016564975551,0.03167658243317189,0.009502974729951567,3
0,1,0.3,OS_MONTHS,0.0,5.074114105501536,0.047245682279443806,0.014173704683833142,3
0,1,0.3,SAMPLE_INITIAL_WEIGHT,0.0,1.6030645287673744,0.014926325231328943,0.0044778975693986825,3
0,1,0.3,SUBMITTED_TUMOR_DX_DAYS_TO,0.0,0.8380581903644873,0.007803259873623315,0.0023409779620869944,3
0,1,0.3,TISSUE_SOURCE_SITE,0.0,0.4255982943218872,0.003962796534355352,0.0011888389603066055,3
0,1,0.3,TUMOR_SITE,0.0,0.5482913135007813,0.0051052058853289,0.00153156176559867,3
0,1,0.3,ETHNICITY,0.0,4.150245883491467,0.03864343495555394,0.011593030486666182,3
0,1,0.3,HISTORY_NEOADJUVANT_TRTYN,0.0,1.3331186723351003,0.012412827130877581,0.003723848139263274,3
0,1,0.3,HISTORY_OTHER_MALIGNANCY,0.0,3.0075115832905923,0.028003299445283097,0.00840098983358493,3
0,1,0.3,NEW_TUMOR_EVENT_AFTER_INITIAL_TREATMENT,0.0,3.1708220299922734,0.02952390251359329,0.008857170754077987,3
